title,lang,source_name,format,category,cefr_level,license,text
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Healthy gums usually have no reaction to normal disturbance such as brushing or periodontal probing .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In the United States , about 2 % of people have chronic hepatitis C."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,All known nudibranchs are carnivorous .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Most nudibranchs are carnivorous .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"After emerging from the brain , the cranial nerves travel within the skull , and some must leave this bony compartment in order to reach their destinations ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"A factoring system was created for para-alpine skiing to allow the grouping of classifications into three general groups : sitting , standing and visually impaired ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Electropositivity is a measure of an element 's ability to donate electrons , and form positive ions ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Electropositivity is a measure of an element 's ability to donate electrons , and therefore form positive ions ; thus , it is opposed to electronegativity ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The great crested grebe has an interesting mating ritual .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The great crested grebe has an elaborate mating display .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The witches gather around a cauldron in a dark cave .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Although members of the order Sparassodonta showed many similarities with placental carnivores , they were not closely related and are a very good example of convergent evolution ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Members of the order Sparassodonta showed many similarities with placental carnivora , but they were not closely related ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Tuning forks also play a role in several alternative therapy practices , such as sonopuncture and polarity therapy ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Tuning forks are also used in alternative medicine , such as sonopuncture and polarity therapy ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,In the razor shell sexual development is highly synchronous : eggs and sperms are shed at the same time .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,In the razor shell sexual development is highly synchronous .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The Canons were not intended to be a comprehensive explanation of Reformed doctrine , but only an exposition on the five points of doctrine in dispute ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Potassium fluoride is made by reacting potassium carbonate with hydrofluoric acid .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Potassium fluoride is prepared by dissolving potassium carbonate in excess hydrofluoric acid .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"A kind of skin cell called a keratinocyte moves itself by rolling , as part of the process of healing ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Keratinocytes , a type of skin cell , migrate with a rolling motion during the process of wound healing ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In pre-modern society , the ordeal typically ranked along with the oath and witness accounts as the central means by which to reach a judicial verdict ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In pre-modern society , the ordeal typically was done together with the oath and witness accounts as the central means by which to reach a verdict ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Emission nebulae sometimes look like they have dark areas in them .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Phytohormones are found across the plant kingdom , and even in algae , where they have similar functions to those seen in higher plants ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Phytohormones are found not only in higher plants , but in algae too , with similar functions ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Potassium ions are very important to organisms .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Potassium ions are vital for the functioning of all living cells .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The function of the reaction center chlorophyll is to use the energy transferred to it from the other chlorophyll pigments to undergo a specific redox reaction .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The function of the reaction center of chlorophyll is to absorb light energy and transfer it to other parts of the photosystem .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,He died on 21 June 2014 from acute respiratory failure after being hospitalized with pneumonia .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"He died on June 21 , 2014 from acute respiratory failure after being hospitalized with pneumonia , aged 88 ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Since the mid 20th century , citadels commonly enclose military command and control centers , rather than cities or strategic points of defense on the boundaries of a country ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The orbits of centaurs are unstable due to perturbations by the giant planets .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Boiling tubes are commonly made from Pyrex glass which can tolerate high temperatures .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"During an autopsy , bruises accompanying abrasions indicate the abrasions occurred while the individual was alive , as opposed to damage incurred post mortem ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"During an autopsy , bruises accompanying abrasions indicate the abrasions occurred while the person was alive , as opposed to damage that occurred after death"
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Ethnic separatism is based more on cultural and linguistic differences than religious or racial differences , which also may exist ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Ethnic separatism is based more on differences in culture and language than religious or racial differences .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The garrison consisted of infantry or cavalry auxilia , not components of Roman legions ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The garrison were auxiliaries , Roman infantry or cavalry units , not parts of Roman legions ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Germany is a federal , parliamentary , representative democratic republic ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,These enzymes are found in bacteria and archaea and provide a defence mechanism against invading viruses .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Resonant loop antennas are relatively large , governed by the intended wavelength of operation ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The adversarial system is the two -sided structure under which criminal trial courts operate , putting the prosecution against the defense ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Plant breeding started with sedentary agriculture and particularly the domestication of the first agricultural plants , a practice which is estimated to date back 9,000 to 11,000 years ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Swift died at home in London from respiratory failure on 1 February 2019 , aged 82 ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Steppenwolf is an immortal with superhuman strength , speed and stamina appropriate to his race ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Steppenwolf is an immortal with vast superhuman strength , endurance and speed , capable of lifting about one hundred tons and jumping huge distances easily ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"So , in normal diploid organisms , chromosomes are present in two copies ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"So , in normal diploid organisms , autosomal chromosomes are present in two copies ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,A person with astraphobia will often feel anxious during a thunderstorm even when they understand that the threat to them is minimal .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Dumor died suddenly on 18 January 2014 , in London after suffering cardiac arrest ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Elliptical galaxies range in shape from nearly spherical to nearly flat , and in size from hundreds of millions to over one trillion stars ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Elliptical galaxies range in size from tens of millions to over one hundred trillion stars .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Walls that use large stones put together without any attempt at courses is called rubble walling .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The order includes about 2500 - 2800 species from 85 - 90 genera , which comprise seven families of trees and shrubs ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,The drought caused a lot of desertification .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,One effect of the drought was widespread desertification .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Cenote water is often very clear , as the water comes from rain water infiltrating slowly through the ground ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Cenote water is often very clear , as the water comes from rain water filtering slowly through the ground , and therefore contains very little suspended particulate matter ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Histones undergo posttranslational modifications that alter their interaction with DNA and nuclear proteins .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"If an algebraic equation is over the rationals , it can always be converted to an equivalent one , where all the coefficients are integers ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,A polynomial equation over the rationals can always be converted to an equivalent one in which the coefficients are integers .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,A tandem repeat pattern helps determine an individual 's inherited traits .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Most dolmen constructions they were build using stone slabs of big dimensions .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The elytra act as protective wing -cases for the hind wings underneath , which are used for flying ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The elytra primarily serve as protective wing -cases for the hindwings underneath , which are used for flying ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"In the 1930 season , the league considerably liberalized the passing rules , effectively eliminating offsides ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Most of the finer sort of medieval manuscripts , whether illuminated or not , were written on vellum ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Most of the best sort of medieval manuscripts were written on vellum .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Gregorian chant was traditionally sung by choirs of men and boys in churches , or by men and women of religious orders in their chapels ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"The parish is entirely rural in character , the northeast being moorland and the southwest lower lying farmland ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"At the base of the bacterial flagellum , where it enters the cell membrane , a motor protein acts as a rotary engine ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Advances in semiconductor technology reduced transistor size ; multicore CPUs have appeared where multiple CPUs are implemented on the same silicon chip .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Besides material characterization , the material scientist or engineer also deals with extracting materials and converting them into useful forms ."
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,Blobfish are often caught accidentally in bottom trawling nets .
na,en,cefr-sp,sentence-level,reference,C1,CC BY-NC-SA 4.0,"Adult and larval leaf beetles feed on all sorts of plant tissue , and all species are fully herbivorous ."
